Region/Country/Area,,Year,Series,Value
380,Italy,2015,Current health expenditure (% of GDP),8.9
380,Italy,2019,Current health expenditure (% of GDP),8.7
380,Italy,2020,Current health expenditure (% of GDP),9.6
380,Italy,2021,Current health expenditure (% of GDP),9.4
380,Italy,2005,Domestic general government health expenditure (% of total government expenditure),13.7
380,Italy,2010,Domestic general government health expenditure (% of total government expenditure),14
380,Italy,2015,Domestic general government health expenditure (% of total government expenditure),13.1
380,Italy,2019,Domestic general government health expenditure (% of total government expenditure),13.2
380,Italy,2020,Domestic general government health expenditure (% of total government expenditure),12.9
380,Italy,2021,Domestic general government health expenditure (% of total government expenditure),12.4
388,Jamaica,2005,Current health expenditure (% of GDP),4.5
388,Jamaica,2010,Current health expenditure (% of GDP),5.3
388,Jamaica,2015,Current health expenditure (% of GDP),5.6
388,Jamaica,2019,Current health expenditure (% of GDP),6.1
388,Jamaica,2020,Current health expenditure (% of GDP),6.6
388,Jamaica,2021,Current health expenditure (% of GDP),7.2
388,Jamaica,2005,Domestic general government health expenditure (% of total government expenditure),7.4
388,Jamaica,2010,Domestic general government health expenditure (% of total government expenditure),9
388,Jamaica,2015,Domestic general government health expenditure (% of total government expenditure),12.8
388,Jamaica,2019,Domestic general government health expenditure (% of total government expenditure),13.3
388,Jamaica,2020,Domestic general government health expenditure (% of total government expenditure),14
388,Jamaica,2021,Domestic general government health expenditure (% of total government expenditure),16.2
392,Japan,2005,Current health expenditure (% of GDP),7.7
392,Japan,2010,Current health expenditure (% of GDP),9.1
392,Japan,2015,Current health expenditure (% of GDP),10.7
392,Japan,2019,Current health expenditure (% of GDP),11
392,Japan,2020,Current health expenditure (% of GDP),11
392,Japan,2021,Current health expenditure (% of GDP),10.8
392,Japan,2005,Domestic general government health expenditure (% of total government expenditure),17.8
392,Japan,2010,Domestic general government health expenditure (% of total government expenditure),18.9
392,Japan,2015,Domestic general government health expenditure (% of total government expenditure),23.2
392,Japan,2019,Domestic general government health expenditure (% of total government expenditure),24.7
392,Japan,2020,Domestic general government health expenditure (% of total government expenditure),21
392,Japan,2021,Domestic general government health expenditure (% of total government expenditure),21.4
400,Jordan,2005,Current health expenditure (% of GDP),8.5
400,Jordan,2010,Current health expenditure (% of GDP),8.2
400,Jordan,2015,Current health expenditure (% of GDP),7.5
400,Jordan,2019,Current health expenditure (% of GDP),7
400,Jordan,2020,Current health expenditure (% of GDP),7
400,Jordan,2021,Current health expenditure (% of GDP),7.3
400,Jordan,2005,Domestic general government health expenditure (% of total government expenditure),11.8
400,Jordan,2010,Domestic general government health expenditure (% of total government expenditure),17
400,Jordan,2015,Domestic general government health expenditure (% of total government expenditure),12.2
400,Jordan,2019,Domestic general government health expenditure (% of total government expenditure),10.1
400,Jordan,2020,Domestic general government health expenditure (% of total government expenditure),8.9
400,Jordan,2021,Domestic general government health expenditure (% of total government expenditure),7.9
398,Kazakhstan,2005,Current health expenditure (% of GDP),3.9
398,Kazakhstan,2010,Current health expenditure (% of GDP),2.7
398,Kazakhstan,2015,Current health expenditure (% of GDP),3
398,Kazakhstan,2019,Current health expenditure (% of GDP),2.8
398,Kazakhstan,2020,Current health expenditure (% of GDP),3.8
398,Kazakhstan,2021,Current health expenditure (% of GDP),3.9
398,Kazakhstan,2005,Domestic general government health expenditure (% of total government expenditure),11.5
398,Kazakhstan,2010,Domestic general government health expenditure (% of total government expenditure),8.2
398,Kazakhstan,2015,Domestic general government health expenditure (% of total government expenditure),8.4
398,Kazakhstan,2019,Domestic general government health expenditure (% of total government expenditure),8.3
398,Kazakhstan,2020,Domestic general government health expenditure (% of total government expenditure),10.1
398,Kazakhstan,2021,Domestic general government health expenditure (% of total government expenditure),11.6
404,Kenya,2005,Current health expenditure (% of GDP),4.2
404,Kenya,2010,Current health expenditure (% of GDP),5.4
404,Kenya,2015,Current health expenditure (% of GDP),4.8
404,Kenya,2019,Current health expenditure (% of GDP),4.4
404,Kenya,2020,Current health expenditure (% of GDP),4.5
404,Kenya,2021,Current health expenditure (% of GDP),4.5
404,Kenya,2005,Domestic general government health expenditure (% of total government expenditure),6.9
404,Kenya,2010,Domestic general government health expenditure (% of total government expenditure),7.2
404,Kenya,2015,Domestic general government health expenditure (% of total government expenditure),8.1
404,Kenya,2019,Domestic general government health expenditure (% of total government expenditure),8.2
404,Kenya,2020,Domestic general government health expenditure (% of total government expenditure),8.9
404,Kenya,2021,Domestic general government health expenditure (% of total government expenditure),9.3
296,Kiribati,2005,Current health expenditure (% of GDP),11.5
296,Kiribati,2010,Current health expenditure (% of GDP),9.3
296,Kiribati,2015,Current health expenditure (% of GDP),8.1
296,Kiribati,2019,Current health expenditure (% of GDP),12.6
296,Kiribati,2020,Current health expenditure (% of GDP),17
296,Kiribati,2021,Current health expenditure (% of GDP),14.8
296,Kiribati,2005,Domestic general government health expenditure (% of total government expenditure),11.4
296,Kiribati,2010,Domestic general government health expenditure (% of total government expenditure),10.4
296,Kiribati,2015,Domestic general government health expenditure (% of total government expenditure),6.7
296,Kiribati,2019,Domestic general government health expenditure (% of total government expenditure),8.5
296,Kiribati,2020,Domestic general government health expenditure (% of total government expenditure),9.3
296,Kiribati,2021,Domestic general government health expenditure (% of total government expenditure),10
414,Kuwait,2005,Current health expenditure (% of GDP),2
414,Kuwait,2010,Current health expenditure (% of GDP),2.7
414,Kuwait,2015,Current health expenditure (% of GDP),4.2
414,Kuwait,2019,Current health expenditure (% of GDP),5.4
414,Kuwait,2020,Current health expenditure (% of GDP),6.3
414,Kuwait,2021,Current health expenditure (% of GDP),5.8
414,Kuwait,2005,Domestic general government health expenditure (% of total government expenditure),5.5
414,Kuwait,2010,Domestic general government health expenditure (% of total government expenditure),5
414,Kuwait,2015,Domestic general government health expenditure (% of total government expenditure),6.6
414,Kuwait,2019,Domestic general government health expenditure (% of total government expenditure),8.9
414,Kuwait,2020,Domestic general government health expenditure (% of total government expenditure),8.5
414,Kuwait,2021,Domestic general government health expenditure (% of total government expenditure),9.9
417,Kyrgyzstan,2005,Current health expenditure (% of GDP),7.5
417,Kyrgyzstan,2010,Current health expenditure (% of GDP),7
417,Kyrgyzstan,2015,Current health expenditure (% of GDP),7.1
417,Kyrgyzstan,2019,Current health expenditure (% of GDP),4.5
417,Kyrgyzstan,2020,Current health expenditure (% of GDP),5.3
417,Kyrgyzstan,2021,Current health expenditure (% of GDP),5.4
417,Kyrgyzstan,2005,Domestic general government health expenditure (% of total government expenditure),13.1
417,Kyrgyzstan,2010,Domestic general government health expenditure (% of total government expenditure),9.2
417,Kyrgyzstan,2015,Domestic general government health expenditure (% of total government expenditure),7.1
