Region/Country/Area,,Year,Series,Value
120,Cameroon,2005,"Theft at the national level, rate per 100,000 population",69.5
120,Cameroon,2010,"Intentional homicide rates per 100,000",5
120,Cameroon,2010,"Assault rate per 100,000 population",24.7
120,Cameroon,2010,"Kidnapping at the national level, rate per 100,000",2.3
120,Cameroon,2010,"Theft at the national level, rate per 100,000 population",82.6
120,Cameroon,2010,"Total Sexual Violence at the national level, rate per 100,000",10.3
120,Cameroon,2014,"Assault rate per 100,000 population",16.5
120,Cameroon,2014,"Kidnapping at the national level, rate per 100,000",1.9
120,Cameroon,2014,"Theft at the national level, rate per 100,000 population",113.3
120,Cameroon,2014,"Total Sexual Violence at the national level, rate per 100,000",3.2
120,Cameroon,2015,"Intentional homicide rates per 100,000",3.7
120,Cameroon,2015,"Percentage of male and female intentional homicide victims, Male",5.8
120,Cameroon,2015,"Percentage of male and female intentional homicide victims, Female",1.7
120,Cameroon,2015,"Assault rate per 100,000 population",20.9
120,Cameroon,2015,"Kidnapping at the national level, rate per 100,000",4.3
120,Cameroon,2015,"Theft at the national level, rate per 100,000 population",70.8
120,Cameroon,2020,"Intentional homicide rates per 100,000",4.5
120,Cameroon,2020,"Percentage of male and female intentional homicide victims, Male",6.8
120,Cameroon,2020,"Percentage of male and female intentional homicide victims, Female",2.3
120,Cameroon,2020,"Assault rate per 100,000 population",19
120,Cameroon,2020,"Kidnapping at the national level, rate per 100,000",1.3
124,Canada,2005,"Intentional homicide rates per 100,000",2.1
124,Canada,2005,"Percentage of male and female intentional homicide victims, Male",3
124,Canada,2005,"Percentage of male and female intentional homicide victims, Female",1.1
124,Canada,2005,"Assault rate per 100,000 population",165.9
124,Canada,2005,"Kidnapping at the national level, rate per 100,000",12.1
124,Canada,2005,"Theft at the national level, rate per 100,000 population","2,035.90"
124,Canada,2005,"Total Sexual Violence at the national level, rate per 100,000",81.8
124,Canada,2010,"Intentional homicide rates per 100,000",1.6
124,Canada,2010,"Percentage of male and female intentional homicide victims, Male",2.4
124,Canada,2010,"Percentage of male and female intentional homicide victims, Female",0.9
124,Canada,2010,"Assault rate per 100,000 population",163.2
124,Canada,2010,"Kidnapping at the national level, rate per 100,000",12.7
124,Canada,2010,"Theft at the national level, rate per 100,000 population","1,602.40"
124,Canada,2010,"Total Sexual Violence at the national level, rate per 100,000",79.2
124,Canada,2015,"Intentional homicide rates per 100,000",1.7
124,Canada,2015,"Percentage of male and female intentional homicide victims, Male",2.4
124,Canada,2015,"Percentage of male and female intentional homicide victims, Female",1
124,Canada,2015,"Assault rate per 100,000 population",141.9
124,Canada,2015,"Kidnapping at the national level, rate per 100,000",10.1
124,Canada,2015,"Theft at the national level, rate per 100,000 population","1,406.60"
124,Canada,2015,"Total Sexual Violence at the national level, rate per 100,000",76.8
124,Canada,2022,"Intentional homicide rates per 100,000",2.3
124,Canada,2022,"Percentage of male and female intentional homicide victims, Male",3.5
124,Canada,2022,"Percentage of male and female intentional homicide victims, Female",1
124,Canada,2022,"Assault rate per 100,000 population",209.6
124,Canada,2022,"Kidnapping at the national level, rate per 100,000",9.7
124,Canada,2022,"Theft at the national level, rate per 100,000 population","1,369.20"
124,Canada,2022,"Total Sexual Violence at the national level, rate per 100,000",104.7
136,Cayman Islands,2005,"Intentional homicide rates per 100,000",6.4
136,Cayman Islands,2005,"Percentage of male and female intentional homicide victims, Male",13
136,Cayman Islands,2005,"Percentage of male and female intentional homicide victims, Female",0
136,Cayman Islands,2010,"Intentional homicide rates per 100,000",16.6
136,Cayman Islands,2010,"Percentage of male and female intentional homicide victims, Male",33.6
136,Cayman Islands,2010,"Percentage of male and female intentional homicide victims, Female",0
136,Cayman Islands,2014,"Intentional homicide rates per 100,000",8.4
136,Cayman Islands,2014,"Percentage of male and female intentional homicide victims, Male",16.7
136,Cayman Islands,2014,"Percentage of male and female intentional homicide victims, Female",0
136,Cayman Islands,2020,"Intentional homicide rates per 100,000",4.5
830,Channel Islands,2005,"Intentional homicide rates per 100,000",0.7
830,Channel Islands,2010,"Intentional homicide rates per 100,000",0
152,Chile,2005,"Intentional homicide rates per 100,000",3.6
152,Chile,2005,"Percentage of male and female intentional homicide victims, Male",6.1
152,Chile,2005,"Percentage of male and female intentional homicide victims, Female",1
152,Chile,2005,"Kidnapping at the national level, rate per 100,000",0.9
152,Chile,2005,"Theft at the national level, rate per 100,000 population",959.9
152,Chile,2010,"Intentional homicide rates per 100,000",3.2
152,Chile,2010,"Percentage of male and female intentional homicide victims, Male",5.3
152,Chile,2010,"Percentage of male and female intentional homicide victims, Female",1.1
152,Chile,2010,"Assault rate per 100,000 population",130.9
152,Chile,2010,"Kidnapping at the national level, rate per 100,000",1.5
152,Chile,2010,"Theft at the national level, rate per 100,000 population","1,099.60"
152,Chile,2010,"Total Sexual Violence at the national level, rate per 100,000",76.5
152,Chile,2015,"Intentional homicide rates per 100,000",2.3
152,Chile,2015,"Percentage of male and female intentional homicide victims, Male",4.2
152,Chile,2015,"Percentage of male and female intentional homicide victims, Female",0.5
152,Chile,2015,"Assault rate per 100,000 population",68.9
152,Chile,2015,"Kidnapping at the national level, rate per 100,000",1.6
152,Chile,2015,"Theft at the national level, rate per 100,000 population","1,038.30"
152,Chile,2015,"Total Sexual Violence at the national level, rate per 100,000",65.6
152,Chile,2022,"Intentional homicide rates per 100,000",6.7
152,Chile,2022,"Percentage of male and female intentional homicide victims, Male",12.1
152,Chile,2022,"Percentage of male and female intentional homicide victims, Female",1.5
152,Chile,2022,"Assault rate per 100,000 population",84.5
152,Chile,2022,"Kidnapping at the national level, rate per 100,000",3.3
152,Chile,2022,"Theft at the national level, rate per 100,000 population",602.6
152,Chile,2022,"Total Sexual Violence at the national level, rate per 100,000",121.5
156,China,2005,"Intentional homicide rates per 100,000",1.6
156,China,2010,"Intentional homicide rates per 100,000",1
156,China,2015,"Intentional homicide rates per 100,000",0.7
156,China,2020,"Intentional homicide rates per 100,000",0.5
344,"China, Hong Kong SAR",2005,"Intentional homicide rates per 100,000",0.5
344,"China, Hong Kong SAR",2005,"Percentage of male and female intentional homicide victims, Male",0.6
344,"China, Hong Kong SAR",2005,"Percentage of male and female intentional homicide victims, Female",0.4
344,"China, Hong Kong SAR",2005,"Assault rate per 100,000 population",116.6
344,"China, Hong Kong SAR",2005,"Kidnapping at the national level, rate per 100,000",0
344,"China, Hong Kong SAR",2005,"Theft at the national level, rate per 100,000 population",507.6
344,"China, Hong Kong SAR",2005,"Total Sexual Violence at the national level, rate per 100,000",21
344,"China, Hong Kong SAR",2010,"Intentional homicide rates per 100,000",0.5
344,"China, Hong Kong SAR",2010,"Percentage of male and female intentional homicide victims, Male",0.5
344,"China, Hong Kong SAR",2010,"Percentage of male and female intentional homicide victims, Female",0.5
344,"China, Hong Kong SAR",2010,"Assault rate per 100,000 population",106.6
344,"China, Hong Kong SAR",2010,"Kidnapping at the national level, rate per 100,000",0
344,"China, Hong Kong SAR",2010,"Theft at the national level, rate per 100,000 population",481.5
344,"China, Hong Kong SAR",2010,"Total Sexual Violence at the national level, rate per 100,000",25.7
344,"China, Hong Kong SAR",2013,"Intentional homicide rates per 100,000",0.8
344,"China, Hong Kong SAR",2013,"Percentage of male and female intentional homicide victims, Male",0.7
344,"China, Hong Kong SAR",2013,"Percentage of male and female intentional homicide victims, Female",0.9
344,"China, Hong Kong SAR",2013,"Assault rate per 100,000 population",90.8
344,"China, Hong Kong SAR",2013,"Kidnapping at the national level, rate per 100,000",0
344,"China, Hong Kong SAR",2013,"Theft at the national level, rate per 100,000 population",433
344,"China, Hong Kong SAR",2013,"Total Sexual Violence at the national level, rate per 100,000",24.4
344,"China, Hong Kong SAR",2015,"Intentional homicide rates per 100,000",0.3
344,"China, Hong Kong SAR",2015,"Percentage of male and female intentional homicide victims, Male",0.4
344,"China, Hong Kong SAR",2015,"Percentage of male and female intentional homicide victims, Female",0.2
344,"China, Hong Kong SAR",2022,"Intentional homicide rates per 100,000",0.4
344,"China, Hong Kong SAR",2022,"Percentage of male and female intentional homicide victims, Male",0.5
344,"China, Hong Kong SAR",2022,"Percentage of male and female intentional homicide victims, Female",0.3
344,"China, Hong Kong SAR",2022,"Assault rate per 100,000 population",49.8
344,"China, Hong Kong SAR",2022,"Kidnapping at the national level, rate per 100,000",0
344,"China, Hong Kong SAR",2022,"Theft at the national level, rate per 100,000 population",243.8
446,"China, Macao SAR",2005,"Intentional homicide rates per 100,000",0.8
446,"China, Macao SAR",2010,"Intentional homicide rates per 100,000",0.4
446,"China, Macao SAR",2010,"Percentage of male and female intentional homicide victims, Male",0.7
446,"China, Macao SAR",2010,"Percentage of male and female intentional homicide victims, Female",0
446,"China, Macao SAR",2010,"Assault rate per 100,000 population",329.4
446,"China, Macao SAR",2010,"Kidnapping at the national level, rate per 100,000",0.4
446,"China, Macao SAR",2010,"Theft at the national level, rate per 100,000 population",504.6
446,"China, Macao SAR",2010,"Total Sexual Violence at the national level, rate per 100,000",8.1
446,"China, Macao SAR",2015,"Intentional homicide rates per 100,000",0.2
446,"China, Macao SAR",2015,"Percentage of male and female intentional homicide victims, Male",0
446,"China, Macao SAR",2015,"Percentage of male and female intentional homicide victims, Female",0.3
446,"China, Macao SAR",2015,"Assault rate per 100,000 population",1.8
446,"China, Macao SAR",2015,"Kidnapping at the national level, rate per 100,000",0
446,"China, Macao SAR",2015,"Theft at the national level, rate per 100,000 population",430.2
446,"China, Macao SAR",2015,"Total Sexual Violence at the national level, rate per 100,000",15.3
446,"China, Macao SAR",2022,"Intentional homicide rates per 100,000",0.3
446,"China, Macao SAR",2022,"Percentage of male and female intentional homicide victims, Male",0
446,"China, Macao SAR",2022,"Percentage of male and female intentional homicide victims, Female",0.5
446,"China, Macao SAR",2022,"Assault rate per 100,000 population",0.1
446,"China, Macao SAR",2022,"Kidnapping at the national level, rate per 100,000",0
446,"China, Macao SAR",2022,"Theft at the national level, rate per 100,000 population",151.9
446,"China, Macao SAR",2022,"Total Sexual Violence at the national level, rate per 100,000",21.4
170,Colombia,2005,"Intentional homicide rates per 100,000",42.9
170,Colombia,2005,"Percentage of male and female intentional homicide victims, Male",79.4
170,Colombia,2005,"Percentage of male and female intentional homicide victims, Female",7
170,Colombia,2005,"Assault rate per 100,000 population",72
170,Colombia,2005,"Kidnapping at the national level, rate per 100,000",1.9
170,Colombia,2005,"Theft at the national level, rate per 100,000 population",162.8
170,Colombia,2005,"Total Sexual Violence at the national level, rate per 100,000",10.9
170,Colombia,2010,"Intentional homicide rates per 100,000",34.5
170,Colombia,2010,"Percentage of male and female intentional homicide victims, Male",64.2
170,Colombia,2010,"Percentage of male and female intentional homicide victims, Female",5.4
170,Colombia,2010,"Assault rate per 100,000 population",118.6
170,Colombia,2010,"Kidnapping at the national level, rate per 100,000",0.6
170,Colombia,2010,"Theft at the national level, rate per 100,000 population",204.9
