Region/Country/Area,,Year,Series,Value
191,Croatia,2007,"Safely managed sanitation facilities, total (Proportion of population with access)",78.2
191,Croatia,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",96.6
191,Croatia,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",88.4
191,Croatia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",77.8
191,Croatia,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",96.6
191,Croatia,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",88.1
191,Croatia,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",77.5
191,Croatia,2021,"Safely managed drinking water sources, urban (Proportion of population with access)",96.6
191,Croatia,2021,"Safely managed sanitation facilities, urban (Proportion of population with access)",88.1
191,Croatia,2021,"Safely managed sanitation facilities, total (Proportion of population with access)",78
191,Croatia,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",96.6
192,Cuba,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",38.7
192,Cuba,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",54.5
192,Cuba,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",42.4
192,Cuba,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",37.9
192,Cuba,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",54.9
192,Cuba,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",41.8
192,Cuba,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",37.1
192,Cuba,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",56
192,Cuba,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",41.3
196,Cyprus,2010,"Safely managed drinking water sources, total (Proportion of population with access)",97.7
196,Cyprus,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",86.2
196,Cyprus,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",76.3
196,Cyprus,2015,"Safely managed drinking water sources, total (Proportion of population with access)",99
196,Cyprus,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",86.2
196,Cyprus,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",76.6
196,Cyprus,2022,"Safely managed drinking water sources, total (Proportion of population with access)",99.8
196,Cyprus,2022,"Safely managed sanitation facilities, urban (Proportion of population with access)",86.2
196,Cyprus,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",76.8
203,Czechia,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",97.7
203,Czechia,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",96.4
203,Czechia,2010,"Safely managed drinking water sources, total (Proportion of population with access)",97.4
203,Czechia,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",86.1
203,Czechia,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",98
203,Czechia,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",97.7
203,Czechia,2015,"Safely managed drinking water sources, total (Proportion of population with access)",97.9
203,Czechia,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",87.4
203,Czechia,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",98
203,Czechia,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",97.7
203,Czechia,2022,"Safely managed drinking water sources, total (Proportion of population with access)",97.9
203,Czechia,2022,"Safely managed sanitation facilities, total (Proportion of population with access)",89.7
408,Dem. People's Rep. Korea,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",78
408,Dem. People's Rep. Korea,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",52.4
408,Dem. People's Rep. Korea,2010,"Safely managed drinking water sources, total (Proportion of population with access)",67.8
408,Dem. People's Rep. Korea,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",18.4
408,Dem. People's Rep. Korea,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",77.4
408,Dem. People's Rep. Korea,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",50.4
408,Dem. People's Rep. Korea,2015,"Safely managed drinking water sources, total (Proportion of population with access)",67
408,Dem. People's Rep. Korea,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",9
408,Dem. People's Rep. Korea,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",77
408,Dem. People's Rep. Korea,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",48.8
408,Dem. People's Rep. Korea,2022,"Safely managed drinking water sources, total (Proportion of population with access)",66.5
408,Dem. People's Rep. Korea,2022,"Safely managed sanitation facilities, rural (Proportion of population with access)",1.2
180,Dem. Rep. of the Congo,2010,"Safely managed drinking water sources, urban (Proportion of population with access)",29.1
180,Dem. Rep. of the Congo,2010,"Safely managed drinking water sources, rural (Proportion of population with access)",0.6
180,Dem. Rep. of the Congo,2010,"Safely managed drinking water sources, total (Proportion of population with access)",12
180,Dem. Rep. of the Congo,2010,"Safely managed sanitation facilities, urban (Proportion of population with access)",17.7
180,Dem. Rep. of the Congo,2010,"Safely managed sanitation facilities, rural (Proportion of population with access)",17.4
180,Dem. Rep. of the Congo,2010,"Safely managed sanitation facilities, total (Proportion of population with access)",17.5
180,Dem. Rep. of the Congo,2015,"Safely managed drinking water sources, urban (Proportion of population with access)",26.6
180,Dem. Rep. of the Congo,2015,"Safely managed drinking water sources, rural (Proportion of population with access)",0.6
180,Dem. Rep. of the Congo,2015,"Safely managed drinking water sources, total (Proportion of population with access)",11.7
180,Dem. Rep. of the Congo,2015,"Safely managed sanitation facilities, urban (Proportion of population with access)",16.6
180,Dem. Rep. of the Congo,2015,"Safely managed sanitation facilities, rural (Proportion of population with access)",14.2
180,Dem. Rep. of the Congo,2015,"Safely managed sanitation facilities, total (Proportion of population with access)",15.2
180,Dem. Rep. of the Congo,2022,"Safely managed drinking water sources, urban (Proportion of population with access)",24.2
180,Dem. Rep. of the Congo,2022,"Safely managed drinking water sources, rural (Proportion of population with access)",0.5
