Region/Country/Area,,Year,Series,Value
40,Austria,2020,Life expectancy at birth for both sexes (years),81.8
40,Austria,2020,Life expectancy at birth for males (years),79.2
40,Austria,2020,Life expectancy at birth for females (years),84.3
40,Austria,2024,Population annual rate of increase (percent),-0.1
40,Austria,2024,Total fertility rate (children per women),1.3
40,Austria,2024,"Under five mortality rate for both sexes (per 1,000 live births)",3.4
40,Austria,2024,Life expectancy at birth for both sexes (years),82.1
40,Austria,2024,Life expectancy at birth for males (years),79.8
40,Austria,2024,Life expectancy at birth for females (years),84.4
31,Azerbaijan,2010,Population annual rate of increase (percent),1.2
31,Azerbaijan,2010,Total fertility rate (children per women),1.9
31,Azerbaijan,2010,"Under five mortality rate for both sexes (per 1,000 live births)",37.9
31,Azerbaijan,2010,"Maternal mortality ratio (deaths per 100,000 population)",33
31,Azerbaijan,2010,Life expectancy at birth for both sexes (years),70.3
31,Azerbaijan,2010,Life expectancy at birth for males (years),67.3
31,Azerbaijan,2010,Life expectancy at birth for females (years),73.1
31,Azerbaijan,2015,Population annual rate of increase (percent),1.2
31,Azerbaijan,2015,Total fertility rate (children per women),2.1
31,Azerbaijan,2015,"Under five mortality rate for both sexes (per 1,000 live births)",26.8
31,Azerbaijan,2015,"Maternal mortality ratio (deaths per 100,000 population)",29
31,Azerbaijan,2015,Life expectancy at birth for both sexes (years),72.3
31,Azerbaijan,2015,Life expectancy at birth for males (years),69.1
31,Azerbaijan,2015,Life expectancy at birth for females (years),75.3
31,Azerbaijan,2020,Population annual rate of increase (percent),0.6
31,Azerbaijan,2020,Total fertility rate (children per women),1.8
31,Azerbaijan,2020,"Under five mortality rate for both sexes (per 1,000 live births)",20
31,Azerbaijan,2020,"Maternal mortality ratio (deaths per 100,000 population)",41
31,Azerbaijan,2020,Life expectancy at birth for both sexes (years),70.3
31,Azerbaijan,2020,Life expectancy at birth for males (years),66.8
31,Azerbaijan,2020,Life expectancy at birth for females (years),73.8
31,Azerbaijan,2024,Population annual rate of increase (percent),0.6
31,Azerbaijan,2024,Total fertility rate (children per women),1.7
31,Azerbaijan,2024,"Under five mortality rate for both sexes (per 1,000 live births)",16.9
31,Azerbaijan,2024,Life expectancy at birth for both sexes (years),74.6
31,Azerbaijan,2024,Life expectancy at birth for males (years),71.7
31,Azerbaijan,2024,Life expectancy at birth for females (years),77.3
44,Bahamas,2010,Population annual rate of increase (percent),1.2
44,Bahamas,2010,Total fertility rate (children per women),1.8
44,Bahamas,2010,"Under five mortality rate for both sexes (per 1,000 live births)",15.4
44,Bahamas,2010,"Maternal mortality ratio (deaths per 100,000 population)",79
44,Bahamas,2010,Life expectancy at birth for both sexes (years),73.4
44,Bahamas,2010,Life expectancy at birth for males (years),70
44,Bahamas,2010,Life expectancy at birth for females (years),77
44,Bahamas,2015,Population annual rate of increase (percent),0.7
44,Bahamas,2015,Total fertility rate (children per women),1.6
44,Bahamas,2015,"Under five mortality rate for both sexes (per 1,000 live births)",15.1
44,Bahamas,2015,"Maternal mortality ratio (deaths per 100,000 population)",84
44,Bahamas,2015,Life expectancy at birth for both sexes (years),73.8
44,Bahamas,2015,Life expectancy at birth for males (years),70.3
44,Bahamas,2015,Life expectancy at birth for females (years),77.4
44,Bahamas,2020,Population annual rate of increase (percent),0.2
44,Bahamas,2020,Total fertility rate (children per women),1.4
44,Bahamas,2020,"Under five mortality rate for both sexes (per 1,000 live births)",13.2
44,Bahamas,2020,"Maternal mortality ratio (deaths per 100,000 population)",77
44,Bahamas,2020,Life expectancy at birth for both sexes (years),73
44,Bahamas,2020,Life expectancy at birth for males (years),69.4
44,Bahamas,2020,Life expectancy at birth for females (years),76.8
44,Bahamas,2024,Population annual rate of increase (percent),0.5
44,Bahamas,2024,Total fertility rate (children per women),1.4
44,Bahamas,2024,"Under five mortality rate for both sexes (per 1,000 live births)",12.5
44,Bahamas,2024,Life expectancy at birth for both sexes (years),74.7
44,Bahamas,2024,Life expectancy at birth for males (years),71.1
44,Bahamas,2024,Life expectancy at birth for females (years),78.3
48,Bahrain,2010,Population annual rate of increase (percent),-0.3
48,Bahrain,2010,Total fertility rate (children per women),2
48,Bahrain,2010,"Under five mortality rate for both sexes (per 1,000 live births)",8.8
48,Bahrain,2010,"Maternal mortality ratio (deaths per 100,000 population)",20
48,Bahrain,2010,Life expectancy at birth for both sexes (years),78.6
48,Bahrain,2010,Life expectancy at birth for males (years),77.6
48,Bahrain,2010,Life expectancy at birth for females (years),79.7
48,Bahrain,2015,Population annual rate of increase (percent),4
48,Bahrain,2015,Total fertility rate (children per women),2.1
48,Bahrain,2015,"Under five mortality rate for both sexes (per 1,000 live births)",7.6
48,Bahrain,2015,"Maternal mortality ratio (deaths per 100,000 population)",16
48,Bahrain,2015,Life expectancy at birth for both sexes (years),80.3
48,Bahrain,2015,Life expectancy at birth for males (years),79.5
48,Bahrain,2015,Life expectancy at birth for females (years),81.3
48,Bahrain,2020,Population annual rate of increase (percent),0.7
48,Bahrain,2020,Total fertility rate (children per women),1.9
48,Bahrain,2020,"Under five mortality rate for both sexes (per 1,000 live births)",9.1
48,Bahrain,2020,"Maternal mortality ratio (deaths per 100,000 population)",16
48,Bahrain,2020,Life expectancy at birth for both sexes (years),78.7
48,Bahrain,2020,Life expectancy at birth for males (years),77.2
48,Bahrain,2020,Life expectancy at birth for females (years),81
48,Bahrain,2024,Population annual rate of increase (percent),2.4
48,Bahrain,2024,Total fertility rate (children per women),1.8
48,Bahrain,2024,"Under five mortality rate for both sexes (per 1,000 live births)",6.2
48,Bahrain,2024,Life expectancy at birth for both sexes (years),81.4
48,Bahrain,2024,Life expectancy at birth for males (years),80.9
48,Bahrain,2024,Life expectancy at birth for females (years),82.1
50,Bangladesh,2010,Population annual rate of increase (percent),0.9
50,Bangladesh,2010,Total fertility rate (children per women),2.4
50,Bangladesh,2010,"Under five mortality rate for both sexes (per 1,000 live births)",49.5
50,Bangladesh,2010,"Maternal mortality ratio (deaths per 100,000 population)",301
50,Bangladesh,2010,Life expectancy at birth for both sexes (years),68
50,Bangladesh,2010,Life expectancy at birth for males (years),66.5
50,Bangladesh,2010,Life expectancy at birth for females (years),69.7
50,Bangladesh,2015,Population annual rate of increase (percent),0.9
50,Bangladesh,2015,Total fertility rate (children per women),2.2
50,Bangladesh,2015,"Under five mortality rate for both sexes (per 1,000 live births)",38.7
50,Bangladesh,2015,"Maternal mortality ratio (deaths per 100,000 population)",212
50,Bangladesh,2015,Life expectancy at birth for both sexes (years),70.5
50,Bangladesh,2015,Life expectancy at birth for males (years),68.7
50,Bangladesh,2015,Life expectancy at birth for females (years),72.6
50,Bangladesh,2020,Population annual rate of increase (percent),0.8
50,Bangladesh,2020,Total fertility rate (children per women),2.2
50,Bangladesh,2020,"Under five mortality rate for both sexes (per 1,000 live births)",31.3
50,Bangladesh,2020,"Maternal mortality ratio (deaths per 100,000 population)",123
50,Bangladesh,2020,Life expectancy at birth for both sexes (years),71.4
50,Bangladesh,2020,Life expectancy at birth for males (years),69.6
50,Bangladesh,2020,Life expectancy at birth for females (years),73.4
50,Bangladesh,2024,Population annual rate of increase (percent),1.2
50,Bangladesh,2024,Total fertility rate (children per women),2.1
50,Bangladesh,2024,"Under five mortality rate for both sexes (per 1,000 live births)",21
50,Bangladesh,2024,Life expectancy at birth for both sexes (years),74.9
50,Bangladesh,2024,Life expectancy at birth for males (years),73.3
50,Bangladesh,2024,Life expectancy at birth for females (years),76.7
52,Barbados,2010,Population annual rate of increase (percent),0.3
52,Barbados,2010,Total fertility rate (children per women),1.8
52,Barbados,2010,"Under five mortality rate for both sexes (per 1,000 live births)",14.4
52,Barbados,2010,"Maternal mortality ratio (deaths per 100,000 population)",53
52,Barbados,2010,Life expectancy at birth for both sexes (years),75.5
52,Barbados,2010,Life expectancy at birth for males (years),73.2
52,Barbados,2010,Life expectancy at birth for females (years),77.6
52,Barbados,2015,Population annual rate of increase (percent),0.2
52,Barbados,2015,Total fertility rate (children per women),1.7
52,Barbados,2015,"Under five mortality rate for both sexes (per 1,000 live births)",13.3
52,Barbados,2015,"Maternal mortality ratio (deaths per 100,000 population)",49
52,Barbados,2015,Life expectancy at birth for both sexes (years),76.1
52,Barbados,2015,Life expectancy at birth for males (years),73.8
52,Barbados,2015,Life expectancy at birth for females (years),78.2
52,Barbados,2020,Population annual rate of increase (percent),0.2
52,Barbados,2020,Total fertility rate (children per women),1.7
52,Barbados,2020,"Under five mortality rate for both sexes (per 1,000 live births)",11.6
52,Barbados,2020,"Maternal mortality ratio (deaths per 100,000 population)",39
52,Barbados,2020,Life expectancy at birth for both sexes (years),76.6
52,Barbados,2020,Life expectancy at birth for males (years),74.5
52,Barbados,2020,Life expectancy at birth for females (years),78.6
52,Barbados,2024,Population annual rate of increase (percent),0.1
52,Barbados,2024,Total fertility rate (children per women),1.7
52,Barbados,2024,"Under five mortality rate for both sexes (per 1,000 live births)",12.3
52,Barbados,2024,Life expectancy at birth for both sexes (years),76.3
52,Barbados,2024,Life expectancy at birth for males (years),73.8
52,Barbados,2024,Life expectancy at birth for females (years),78.8
112,Belarus,2010,Population annual rate of increase (percent),-0.2
112,Belarus,2010,Total fertility rate (children per women),1.5
112,Belarus,2010,"Under five mortality rate for both sexes (per 1,000 live births)",5.7
112,Belarus,2010,"Maternal mortality ratio (deaths per 100,000 population)",3
112,Belarus,2010,Life expectancy at birth for both sexes (years),70.5
112,Belarus,2010,Life expectancy at birth for males (years),64.6
112,Belarus,2010,Life expectancy at birth for females (years),76.6
112,Belarus,2015,Population annual rate of increase (percent),0.2
112,Belarus,2015,Total fertility rate (children per women),1.7
112,Belarus,2015,"Under five mortality rate for both sexes (per 1,000 live births)",4.1
112,Belarus,2015,"Maternal mortality ratio (deaths per 100,000 population)",1
112,Belarus,2015,Life expectancy at birth for both sexes (years),73.8
112,Belarus,2015,Life expectancy at birth for males (years),68.5
112,Belarus,2015,Life expectancy at birth for females (years),78.8
112,Belarus,2020,Population annual rate of increase (percent),-1.1
112,Belarus,2020,Total fertility rate (children per women),1.4
112,Belarus,2020,"Under five mortality rate for both sexes (per 1,000 live births)",2.9
112,Belarus,2020,"Maternal mortality ratio (deaths per 100,000 population)",1
112,Belarus,2020,Life expectancy at birth for both sexes (years),72.3
112,Belarus,2020,Life expectancy at birth for males (years),67.1
112,Belarus,2020,Life expectancy at birth for females (years),77.4
112,Belarus,2024,Population annual rate of increase (percent),-0.6
112,Belarus,2024,Total fertility rate (children per women),1.2
